source_id,ra,dec,parallax,b,pf,epoch_g,int_average_g,int_average_g_error
5039680407122794240,20.72334011504239,-26.29270971714383,0.3006829423108732,-82.92699896966457,0.45169055936865854,1686.3003987717514,13.506149,0.010776006
5045760843864182528,45.28636777651661,-38.12871931651465,0.4204739103982676,-60.746417240771436,0.8037610931304047,1717.2158232318918,12.198055,0.0077325143
5047992646310634752,47.7507820124849,-35.345647882512836,0.2710549498980097,-59.23096237251619,0.6084408887716257,1716.6747893301424,13.250184,0.010412455
3879451204640369792,149.46204640883136,10.467311518777146,0.3203407298953199,45.95132546197327,0.568118469718483,1758.4602313282378,14.226292,0.0045066583
3892831505236595456,179.93893024780644,2.8627755582593943,0.43182064171805457,62.76608525781395,0.7676931607940239,1676.6453103578403,12.071058,0.0019285961
3899734479753746176,181.1203839934022,8.28019861140218,0.26976134669369795,68.11869421520042,0.5382652831838497,1675.6847031569737,13.3362465,0.0045995326
3546458301374134528,171.6234456367362,-17.914411131564624,0.798336499483047,40.47201009186935,0.4120114025393344,1678.0458815781092,11.445771,0.010124775
3656773471218442112,218.6679870912621,3.9109644496083025,0.2818479589862847,56.145048389366686,0.6856539278538559,1706.6029153956124,13.1413965,0.038576607
3666638289542772608,215.77321379806847,1.9002450742419685,0.2733565036350138,56.556570611406094,0.4468532400012812,1705.4235400767382,13.343531,0.046527438
3670341513424752000,217.04067979969432,6.545534814603426,0.5278509263652746,59.157773267106364,0.48373156427739034,1706.737898772442,11.700701,0.02160922
3994645453038686464,170.99320799427375,26.61487639718404,0.44645033802035033,70.51261436914972,0.6534131690042463,1756.8315148212268,11.800711,0.0025472336
4000636867992972544,177.90447690098202,21.878083893939372,0.5996755439011029,75.42766419728059,0.5471796325959265,1666.474382161428,11.675223,0.0114103425
4006720156591860992,182.56618116203194,27.431658011253056,0.3015170322488639,80.8491248877126,0.4691494700247012,1668.7438232250079,13.284102,0.018059706
4022618712476736896,172.45168404781427,30.06709016697379,1.564070117925452,71.86779520391879,0.5576689928598967,1755.5383538804065,9.694902,0.024596183
2808687029926911360,12.395353966490983,27.022038396243108,0.345113036056135,-35.84787291286322,0.554536826130202,1696.2351580259185,12.915082,0.026022634
2817251778831550208,349.5276274779756,15.882905501266102,0.3600793952135097,-41.393117199427564,0.6019747412684626,1674.839286889312,12.790478,0.016667029
2817589255885467520,350.02936373161725,16.0685146510582,0.49010888254783624,-41.45326909573668,0.6073537017798168,1675.290201757454,11.864957,0.021751026
2783144962496838272,11.42045382797227,18.95068115038904,0.25394383632766776,-43.89995552476955,0.5498942380857235,1695.4223237679018,13.207788,0.0018100402
3470927899858715008,189.36983746222685,-29.936647092849377,0.26363674423135774,32.83753275277335,0.47696321275845155,1695.9199086641906,13.366199,0.04454951
3486473757325180032,181.19664811680914,-27.67890401490705,1.272100617470714,34.059838150665975,0.6503014168017472,1691.272155208257,9.996355,0.008872581
3488159476152919424,183.02544013146058,-26.21344258809028,0.3729737471510279,35.824858553577606,0.3987303716507302,1692.617544579429,13.203604,0.04709526
3490165092737326592,183.0692028163055,-22.909244462901167,0.25196792968546583,39.07575818876229,0.49078279926112545,1691.125227415205,13.736149,0.008307835
6508563379883711616,335.0545884102874,-54.5580879326948,0.3299961687511136,-51.19204739059801,0.5482114160360672,1711.188449687892,13.133614,0.009057227
6511546629807937024,334.3357417651852,-50.57643270064404,0.2523842397162845,-52.59935772685842,0.7024706238625157,1713.1957751233078,13.42571,0.005903053
6519995861275291008,340.52903377153007,-44.15357810470974,0.39062587816700406,-59.00217340211922,0.5502974954739512,1720.900754408289,12.3106365,0.007054353
2955278593068930432,79.21096303587295,-27.473470873637694,0.3446894191732907,-31.809620156320545,0.5365811678784314,1720.392783332216,12.710031,0.007108286
2956994449683312384,80.62094205147987,-25.780091604468154,2.599502979367232,-30.107178245879044,0.47848844868808327,1809.590651695671,17.309584,0.005946802
1212106604918313728,228.8294781601652,18.65772127692221,0.42790003746172783,55.925649607900624,0.43779507796634876,1712.8213359172048,12.676383,0.016963007
1212368082527527680,228.75447191894327,19.44311098005692,0.3965801106443386,56.26771706232497,0.4345579713300314,1713.0140981310678,12.554217,0.022700865
2580618253555098624,14.392551268729084,7.781479275959365,0.43586198129894804,-55.05868224416375,0.7341988862836208,1694.1116356977352,12.299571,0.006322757
1876412082809075456,341.4711565178303,24.143414731681265,0.36926354710304726,-30.449457380080304,0.49579574044641744,1671.0717960504912,12.6769,0.023126064
1709602321900710528,255.1014826087713,80.61097187800074,0.2911496062473199,31.164415265014597,0.6911393797185615,1696.9668858500029,12.862158,0.005762212
1720234324464233344,188.98095859536429,82.69788443515928,0.3041657479070312,34.412370843608315,0.4415571130202908,1700.1116303300037,13.644832,0.01606813
4651573315306993920,77.48499456917912,-71.64461991766908,0.28530421101971937,-33.56531774036132,0.40979280820262665,1695.6525865842416,13.521438,0.007523012
6259695623086202880,231.50467554667034,-15.546261703003479,0.46071457020194356,33.19318718702796,0.5793134461646303,1707.5602390421677,12.398201,0.017161284
6814852646110161152,324.49176853272365,-24.577893352229175,0.27117163932273114,-46.66456180515532,0.5848824301426789,1754.345749614722,13.759603,0.0024185167
6817857748827529344,324.75847601995815,-21.21282811909641,0.48207147300698694,-45.97774679072222,0.6618652238669565,1754.8789587577182,12.123541,0.0015032301
6823472581048947328,328.74536345423184,-20.059822509716636,0.2829738994256758,-49.16633343167578,0.74340687570703,1755.4572182541806,12.967366,0.008296335
6378877082899249664,348.0608437502898,-74.57959294802342,0.47105436116787025,-40.87373276146186,0.39402883559880053,1702.5048427460558,12.728996,0.012717871
6379685086506532096,354.44309355698584,-73.90610849619328,0.26729090656127624,-42.23657848236529,0.5379873494520956,1701.9925890294733,13.338122,0.0103657
6380659528686603008,352.38918368483723,-72.54446570994972,0.34232865993326306,-43.242967689959485,0.550067827170322,1702.2349560672342,12.706401,0.0056993184
6863346748188630400,309.38132145591595,-15.623159921268797,0.32294084279299606,-30.366672032848772,0.6811833041573908,1722.9751786399347,13.047153,0.0059924
1411345391840760320,247.89862636111138,48.72663194905676,0.4960604010066162,42.77431391251194,0.6097294596924787,1723.0073244322723,11.913082,0.011250747
1416405692244486784,263.0988396367958,51.679807857826276,0.33759857791041603,32.978123991874305,0.437561555101769,1734.184357298422,12.956486,0.037427336
1417062100686935040,268.0054605285068,53.93711296613557,0.34796259774095617,30.192896373101043,0.5551853860112377,1733.7232600979287,12.802193,0.022719549
1417296331022989568,268.000041662392,54.63489115824409,0.27552781145805955,30.261373953268986,0.6253816713919957,1733.405604145189,13.287483,0.0051885624
1191345695083956608,239.89995811136822,12.772986978281322,0.29944807880411306,43.813594306345045,0.5712554706053302,1714.024018480233,12.982881,0.010105588
1191510003353849472,238.3793895897626,12.961102171852746,0.9893487328602031,45.23210224280566,0.52206597378109,1713.6511076004622,10.840003,0.007926013
1198085254685725824,241.61995217859456,15.368219541549205,0.3106957568583687,43.35798920011437,0.5971139874516892,1714.8691217061455,12.736329,0.0052370136
