source_id,ra,dec,parallax,parallax_error,b,ruwe,bp_rp,phot_bp_rp_excess_factor,pf,epoch_g,int_average_g,int_average_g_error
1257428955251308032,211.5073885143896,24.570738622339135,0.31949494382301175,0.020287195,73.04058851295007,1.253725,0.5834274,1.1877811,0.5533963685928941,1708.3340689731263,12.895782,0.005720644
6673357220582578304,302.0672280683365,-45.520260572186835,1.2172403044064717,0.017009605,-32.03902356509508,1.2326714,0.6695833,1.1922175,0.5102472282216194,1713.3963423635203,10.567836,0.0030478658
6674570703462167680,309.0669415051898,-46.46845118610275,0.2610187353431735,0.0146741,-36.962569658899056,1.095946,0.55616,1.2081064,0.4974609773861747,1713.6914091642393,13.514442,0.017092383
5027734380789950976,16.85763052271451,-32.30988570845254,0.3970607272888045,0.02037075,-83.76393730008787,1.6105591,0.6442528,1.1489224,0.5501224263610361,1678.9046504608066,12.378909,0.017724862
5033970127844802304,15.115828984676488,-28.20577447555521,0.3288993680136314,0.030450217,-87.72971856072024,1.3191104,0.61597157,1.2102357,0.46367894547782385,1679.8950052152175,13.027969,0.0075861462
5039680407122794240,20.72334011504239,-26.29270971714383,0.3006829423108732,0.019970842,-82.92699896966457,1.2382932,0.6123705,1.1580372,0.45169055936865854,1686.3003987717514,13.506149,0.010776006
5045760843864182528,45.28636777651661,-38.12871931651465,0.4204739103982676,0.012268919,-60.746417240771436,1.1946303,0.65899944,1.194947,0.8037610931304047,1717.2158232318918,12.198055,0.0077325143
5047992646310634752,47.7507820124849,-35.345647882512836,0.2710549498980097,0.01703499,-59.23096237251619,1.6374298,0.5927391,1.1849223,0.6084408887716257,1716.6747893301424,13.250184,0.010412455
3879451204640369792,149.46204640883136,10.467311518777146,0.3203407298953199,0.033975173,45.95132546197327,1.1463399,0.7269354,1.1666793,0.568118469718483,1758.4602313282378,14.226292,0.0045066583
3892831505236595456,179.93893024780644,2.8627755582593943,0.43182064171805457,0.028556267,62.76608525781395,1.2355824,0.65615654,1.219195,0.7676931607940239,1676.6453103578403,12.071058,0.0019285961
3899734479753746176,181.1203839934022,8.28019861140218,0.26976134669369795,0.018018872,68.11869421520042,1.131765,0.60490227,1.1863849,0.5382652831838497,1675.6847031569737,13.3362465,0.0045995326
3546458301374134528,171.6234456367362,-17.914411131564624,0.798336499483047,0.025364596,40.47201009186935,1.5318284,0.5566139,1.286378,0.4120114025393344,1678.0458815781092,11.445771,0.010124775
3656773471218442112,218.6679870912621,3.9109644496083025,0.2818479589862847,0.016374195,56.145048389366686,1.0602758,0.61679363,1.1802229,0.6856539278538559,1706.6029153956124,13.1413965,0.038576607
3666638289542772608,215.77321379806847,1.9002450742419685,0.2733565036350138,0.019013697,56.556570611406094,1.1619909,0.53563404,1.1828517,0.4468532400012812,1705.4235400767382,13.343531,0.046527438
3670341513424752000,217.04067979969432,6.545534814603426,0.5278509263652746,0.023810618,59.157773267106364,1.1846595,0.66331863,1.2177907,0.48373156427739034,1706.737898772442,11.700701,0.02160922
3994645453038686464,170.99320799427375,26.61487639718404,0.44645033802035033,0.015742764,70.51261436914972,1.0151469,0.6214237,1.2088886,0.6534131690042463,1756.8315148212268,11.800711,0.0025472336
4000636867992972544,177.90447690098202,21.878083893939372,0.5996755439011029,0.0251796,75.42766419728059,1.6044917,0.5922556,1.201496,0.5471796325959265,1666.474382161428,11.675223,0.0114103425
4006720156591860992,182.56618116203194,27.431658011253056,0.3015170322488639,0.021251947,80.8491248877126,1.508719,0.6047754,1.1438826,0.4691494700247012,1668.7438232250079,13.284102,0.018059706
4022618712476736896,172.45168404781427,30.06709016697379,1.564070117925452,0.025187273,71.86779520391879,0.9984197,0.63153744,1.1748835,0.5576689928598967,1755.5383538804065,9.694902,0.024596183
2808687029926911360,12.395353966490983,27.022038396243108,0.345113036056135,0.024435122,-35.84787291286322,1.5323986,0.6257334,1.2933713,0.554536826130202,1696.2351580259185,12.915082,0.026022634
2817251778831550208,349.5276274779756,15.882905501266102,0.3600793952135097,0.018681286,-41.393117199427564,1.0812579,0.6804333,1.1840781,0.6019747412684626,1674.839286889312,12.790478,0.016667029
2817589255885467520,350.02936373161725,16.0685146510582,0.49010888254783624,0.028041111,-41.45326909573668,1.5727404,0.7078209,1.2184666,0.6073537017798168,1675.290201757454,11.864957,0.021751026
2783144962496838272,11.42045382797227,18.95068115038904,0.25394383632766776,0.019227155,-43.89995552476955,1.4340323,0.6298771,1.1969355,0.5498942380857235,1695.4223237679018,13.207788,0.0018100402
3470927899858715008,189.36983746222685,-29.936647092849377,0.26363674423135774,0.027397994,32.83753275277335,1.5676856,0.7427807,1.3045499,0.47696321275845155,1695.9199086641906,13.366199,0.04454951
3486473757325180032,181.19664811680914,-27.67890401490705,1.272100617470714,0.023077615,34.059838150665975,1.2351928,0.68211555,1.1956043,0.6503014168017472,1691.272155208257,9.996355,0.008872581
3488159476152919424,183.02544013146058,-26.21344258809028,0.3729737471510279,0.028367713,35.824858553577606,1.9162188,0.5658436,1.1301914,0.3987303716507302,1692.617544579429,13.203604,0.04709526
3490165092737326592,183.0692028163055,-22.909244462901167,0.25196792968546583,0.021077188,39.07575818876229,1.2868749,0.72544384,1.1912826,0.49078279926112545,1691.125227415205,13.736149,0.008307835
6508563379883711616,335.0545884102874,-54.5580879326948,0.3299961687511136,0.01578755,-51.19204739059801,1.4275861,0.6593008,1.1835477,0.5482114160360672,1711.188449687892,13.133614,0.009057227
6511546629807937024,334.3357417651852,-50.57643270064404,0.2523842397162845,0.017385198,-52.59935772685842,1.6340166,0.54637337,1.1765374,0.7024706238625157,1713.1957751233078,13.42571,0.005903053
6519995861275291008,340.52903377153007,-44.15357810470974,0.39062587816700406,0.023133125,-59.00217340211922,1.0847608,0.5364742,1.2114942,0.5502974954739512,1720.900754408289,12.3106365,0.007054353
2955278593068930432,79.21096303587295,-27.473470873637694,0.3446894191732907,0.017461233,-31.809620156320545,1.5415541,0.6009693,1.1577898,0.5365811678784314,1720.392783332216,12.710031,0.007108286
2956994449683312384,80.62094205147987,-25.780091604468154,2.599502979367232,0.113299236,-30.107178245879044,1.1490551,1.0639391,4.212518,0.47848844868808327,1809.590651695671,17.309584,0.005946802
1212106604918313728,228.8294781601652,18.65772127692221,0.42790003746172783,0.01874752,55.925649607900624,1.3778472,0.6872635,1.1936182,0.43779507796634876,1712.8213359172048,12.676383,0.016963007
1212368082527527680,228.75447191894327,19.44311098005692,0.3965801106443386,0.02119112,56.26771706232497,1.7823863,0.6812315,1.2320752,0.4345579713300314,1713.0140981310678,12.554217,0.022700865
2580618253555098624,14.392551268729084,7.781479275959365,0.43586198129894804,0.016983971,-55.05868224416375,0.99384326,0.71956635,1.1954651,0.7341988862836208,1694.1116356977352,12.299571,0.006322757
1876412082809075456,341.4711565178303,24.143414731681265,0.36926354710304726,0.023699872,-30.449457380080304,1.7553138,0.6253185,1.176775,0.49579574044641744,1671.0717960504912,12.6769,0.023126064
1709602321900710528,255.1014826087713,80.61097187800074,0.2911496062473199,0.014412574,31.164415265014597,1.3111796,0.6927881,1.1711578,0.6911393797185615,1696.9668858500029,12.862158,0.005762212
1720234324464233344,188.98095859536429,82.69788443515928,0.3041657479070312,0.016280415,34.412370843608315,1.5915096,0.80167866,1.272283,0.4415571130202908,1700.1116303300037,13.644832,0.01606813
4651573315306993920,77.48499456917912,-71.64461991766908,0.28530421101971937,0.013467152,-33.56531774036132,1.4078225,0.61559486,1.264197,0.40979280820262665,1695.6525865842416,13.521438,0.007523012
6259695623086202880,231.50467554667034,-15.546261703003479,0.46071457020194356,0.019175218,33.19318718702796,1.2047551,0.6891508,1.1988262,0.5793134461646303,1707.5602390421677,12.398201,0.017161284
6814852646110161152,324.49176853272365,-24.577893352229175,0.27117163932273114,0.017655976,-46.66456180515532,1.0108048,0.6737728,1.1866647,0.5848824301426789,1754.345749614722,13.759603,0.0024185167
6817857748827529344,324.75847601995815,-21.21282811909641,0.48207147300698694,0.021969616,-45.97774679072222,1.3068876,0.6553459,1.2051504,0.6618652238669565,1754.8789587577182,12.123541,0.0015032301
6823472581048947328,328.74536345423184,-20.059822509716636,0.2829738994256758,0.026655624,-49.16633343167578,1.393679,0.57923794,1.1731735,0.74340687570703,1755.4572182541806,12.967366,0.008296335
6378877082899249664,348.0608437502898,-74.57959294802342,0.47105436116787025,0.01960851,-40.87373276146186,1.1329398,0.5968313,1.1715137,0.39402883559880053,1702.5048427460558,12.728996,0.012717871
6379685086506532096,354.44309355698584,-73.90610849619328,0.26729090656127624,0.014269584,-42.23657848236529,1.094509,0.65653706,1.1820976,0.5379873494520956,1701.9925890294733,13.338122,0.0103657
6380659528686603008,352.38918368483723,-72.54446570994972,0.34232865993326306,0.017179623,-43.242967689959485,1.34065,0.74621296,1.2003189,0.550067827170322,1702.2349560672342,12.706401,0.0056993184
6863346748188630400,309.38132145591595,-15.623159921268797,0.32294084279299606,0.02268167,-30.366672032848772,1.5390189,0.643281,1.1852733,0.6811833041573908,1722.9751786399347,13.047153,0.0059924
1411345391840760320,247.89862636111138,48.72663194905676,0.4960604010066162,0.013788664,42.77431391251194,1.1388216,0.5852108,1.2292695,0.6097294596924787,1723.0073244322723,11.913082,0.011250747
1416405692244486784,263.0988396367958,51.679807857826276,0.33759857791041603,0.012569188,32.978123991874305,1.5877564,0.5402956,1.161962,0.437561555101769,1734.184357298422,12.956486,0.037427336
1417062100686935040,268.0054605285068,53.93711296613557,0.34796259774095617,0.013870251,30.192896373101043,1.3488904,0.60132504,1.1620089,0.5551853860112377,1733.7232600979287,12.802193,0.022719549
1417296331022989568,268.000041662392,54.63489115824409,0.27552781145805955,0.00972559,30.261373953268986,1.0490594,0.6959343,1.2448162,0.6253816713919957,1733.405604145189,13.287483,0.0051885624
1191345695083956608,239.89995811136822,12.772986978281322,0.29944807880411306,0.020070326,43.813594306345045,1.1730063,0.69335556,1.135579,0.5712554706053302,1714.024018480233,12.982881,0.010105588
1191510003353849472,238.3793895897626,12.961102171852746,0.9893487328602031,0.022163395,45.23210224280566,1.372195,0.66046524,1.2500719,0.52206597378109,1713.6511076004622,10.840003,0.007926013
1198085254685725824,241.61995217859456,15.368219541549205,0.3106957568583687,0.01797803,43.35798920011437,1.3402814,0.7252445,1.1471988,0.5971139874516892,1714.8691217061455,12.736329,0.0052370136
1199073200242543872,243.17754593457053,17.987430949326647,0.2933119797091336,0.016311971,42.946591140002624,1.401001,0.6348467,1.1753516,0.49553576984358416,1734.9371850456546,13.004752,0.020309176
308108245007332224,17.588537966702336,28.55008997035224,0.26928298776219267,0.021287909,-34.137230461339946,1.3329926,0.7378826,1.1881762,0.3821260668459632,1698.479891558877,13.884679,0.018809758
5107845936158224768,58.54292721882824,-16.881016613677012,3.1287237876909733,0.103701495,-46.667551459163306,1.0658681,0.33905602,1.2105978,0.46540846872016195,1714.5000835768421,17.34167,0.025876645
5117708899055276416,31.966714966379595,-26.866355585285206,1.2649477418989497,0.020500368,-72.98932792989837,1.2709068,0.6279106,1.2048231,0.4954297732026579,1709.661488075367,10.101488,0.011980502
4688976394540672000,12.074519326010748,-72.65597469843692,2.0501087165715552,0.3413223,-44.470276181413716,1.2235166,0.3804264,1.7288755,0.5306827633196278,1700.8947893226807,19.689402,0.016472984
4574002151468939264,260.21424301037297,26.538991786364075,0.3259694664073581,0.015285544,30.68360548329677,1.6975138,0.60417366,1.1869136,0.5297392915861252,1720.3164189481208,12.991368,0.0023191946
6390735831200846208,344.96952828721084,-68.33608701606295,0.2712095471156111,0.017367788,-45.57464912523622,1.2336105,0.65454483,1.196109,0.7104095866596984,1703.4572575750203,13.0104475,0.002072595
6393591881373152768,349.0025879023513,-63.65559928037186,0.3154180498014742,0.019738548,-50.33844990889653,1.5090771,0.5493622,1.1662383,0.4955781257712113,1705.2009503632974,12.906985,0.008604514
6397004353149397376,329.1453122655678,-67.81317285706551,0.2772026535877396,0.011004035,-41.69322626510688,1.0643984,0.61163235,1.2052919,0.5816478971196444,1705.211190585348,13.405539,0.001721287
6397051563429970176,328.2963402152787,-67.78225838439386,0.25803708327033026,0.013376677,-41.444780997258924,1.3142818,0.6087389,1.156071,0.5347856149363933,1705.8059621422617,13.33588,0.012804453
6398671998754509056,331.22482650628706,-66.58246860334465,0.400663237904579,0.012597223,-43.061656085143866,1.2344087,0.64752674,1.1887984,0.5639435276270738,1705.6381518861429,12.3951,0.0056223124
6398762953278608640,330.11022707958125,-66.00961813108628,0.26113770585077867,0.039016254,-43.024731251519974,1.9668418,0.66694355,1.2017994,0.6339419706500904,1705.794231784259,14.761915,0.0010249375
6828555137972245248,322.0998217452738,-21.13259971831789,0.317186516303038,0.026378304,-43.59190766385454,1.3813591,0.6210613,1.18178,0.6034590272547347,1754.9966834750273,12.803511,0.015824564
6829441206905411584,320.05591160210963,-21.07233098645159,0.3107269024621956,0.02651657,-41.75976281674729,1.5678977,0.57239246,1.1819149,0.6004377105446936,1754.5579773057543,12.634352,0.013584658
6830821751128980864,324.5990416370748,-18.563895736263937,0.30913218876384174,0.028609391,-44.97880409731692,2.1506402,0.6625204,1.2116549,0.5574963348004915,1806.2983304591085,13.099326,0.029005105
6831281205255310464,321.83821276195584,-19.133241565113355,0.2866228071796512,0.022971533,-42.71571608971467,1.0913367,0.5038214,1.188574,0.4730239684387432,1756.1391945157243,13.281129,7.533399e-05
6831772656888214656,322.0792600505464,-18.22940560017016,0.2520874862619543,0.023112793,-42.62022260155881,1.1307184,0.73761845,1.2240745,0.5427566561484907,1756.0992421523583,13.65508,0.004823508
6836508627130440064,326.77736249891336,-18.946814651870863,0.284832235234178,0.018413788,-47.04817477102633,1.153179,0.6613598,1.2005848,0.8000676795510916,1755.417641011006,12.506288,0.0013864901
6686289122295812736,302.3178443980773,-42.130051788437086,1.2749945190641827,0.021680886,-31.7189918719369,1.2067803,0.6813736,1.2198263,0.5512644271536429,1714.0449545675265,10.27418,0.031185767
6686484908383145728,302.290194997502,-41.8255606171763,0.3528008502757424,0.026135918,-31.64833218838195,1.9042686,0.5507612,1.169619,0.4401882752934975,1714.7052033335235,13.321558,0.028430305
6185171618307957760,194.33908795553984,-29.48771781252236,0.34022475813558867,0.018855233,33.36630993964461,0.9521743,0.67841244,1.1998216,0.627041029193557,1697.2083539025004,13.063939,0.011694107
6188632296796604288,203.71232328918478,-27.74469654569481,0.2509872237414201,0.025189772,34.145977416189,1.0744543,0.6743431,1.197339,0.65310402275128,1699.2618928803813,13.781844,0.0033868833
6189279973568784384,201.99557299543923,-27.097858974280154,0.40293036070146254,0.025269352,35.06721210066278,1.3885198,0.63892174,1.122626,0.41734243013190003,1699.624476695379,12.637611,0.033605527
6190268571961010944,204.9654143071555,-26.871524971607098,0.6718179081729784,0.019885728,34.75953851257897,1.0143815,0.67942333,1.198993,0.5960546868455352,1699.9776156170276,11.613121,0.0071621477
6404011368954569088,324.28025824662,-61.30305268190578,0.3043190439942156,0.017744655,-43.055384763556944,1.4443429,0.60942745,1.188792,0.4504558326487616,1708.5079137593605,13.350794,0.007985913
6409071321466282752,329.0042882777429,-61.48663507308997,0.39157986312125403,0.017678047,-44.993827802306214,1.5416702,0.6122122,1.1635969,0.6160875080101571,1707.7772917929558,12.703489,0.0035775339
6409095201484462208,329.729996899411,-61.15206810861036,0.3986679191418484,0.011583349,-45.461860787905536,1.0715781,0.6798363,1.1918514,0.8021211224081164,1707.3075118460301,12.557797,0.00037177742
4654527355136059136,74.3347580744616,-71.5583412334317,1.192295540878141,0.22504982,-34.542144964228704,1.4600992,0.49463654,1.4159853,0.6441366488588465,1694.7609334244064,18.969717,0.04031688
4654566976225021312,72.87368105294655,-71.62677928490994,0.2851814590107156,0.011522549,-34.9557513028626,1.1302403,0.7605934,1.2282376,0.6888948372564523,1736.944150349884,13.254715,0.004020406
294072906063827072,18.60894956104664,24.415476194122157,1.2476769545822077,0.029135473,-38.1586031112942,1.5340816,0.53382874,1.1935805,0.39031598074070617,1698.4064137327728,10.107671,0.016336042
297095016852854400,21.774006465087933,29.20134894867979,3.7676320178894622,0.65981454,-33.02673626809292,1.1527848,2.2448425,1.9317845,0.4075520535329989,1699.492198649418,20.296398,0.023833547
6287583051896697344,208.16046354688507,-22.155383908518907,0.266322952598289,0.020430937,38.54262995176077,1.2092173,0.6948042,1.2136477,0.5679900365901888,1701.0096299502839,13.702137,0.0044726687
4439524212872324736,245.80315433366417,6.761804397848847,0.48340176076497465,0.015770473,35.89238497542083,1.1700994,0.6939955,1.1915258,0.6420585941909536,1713.710352684625,12.201254,0.00059836206
4439965121334564096,246.20686795655544,8.070539289412572,0.28398908259569877,0.016643526,36.160098732849235,1.4399265,0.6251259,1.1881884,0.6447267089920754,1714.2307248853178,12.999814,0.009121053
3611181912335176192,200.3973312476474,-11.487075494802712,0.3512772380338398,0.023014959,50.69787456121411,1.4892014,0.6122656,1.1676903,0.49240781468040057,1698.5502429579974,13.213378,0.012600896
3616737091755407744,205.0335432665419,-10.642879146568843,0.6439212353548716,0.019904476,50.42519956645869,0.9933939,0.6719675,1.2042693,0.6586078569336135,1700.1461988563788,11.37503,0.004060793
3618690923917874560,208.58688904903087,-9.02388461043115,0.2862808678099474,0.020009102,50.76394477084468,1.2094097,0.64144707,1.1950943,0.5853851061686859,1701.2674897484849,13.464567,0.018946843
6425260736832662528,310.6570077116203,-66.6515819597633,0.9784070484777863,0.067866914,-35.67135762528822,1.0502707,1.6129532,1.2844471,0.6525163279746089,1706.3741064935075,17.226692,0.0031138286
6427507623204526848,299.35725146177793,-66.7799147520807,0.4506796200737912,0.017025808,-31.244618805632815,1.3114549,0.6747198,1.1404618,0.44621456527542763,1706.404743170316,12.781973,0.0016179567
6428374141448297856,299.5002510782447,-65.73624769570567,0.42896386886377524,0.015790457,-31.361623989360666,1.3935064,0.6828203,1.1885874,0.5271291470968882,1706.8478906651858,12.423872,0.006586894
6848431731223859456,308.5812943066341,-25.148425535146046,0.4846046518822812,0.017212877,-32.916785749654146,1.1149362,0.5897989,1.1957306,0.526175173857092,1720.5252676392795,12.238624,0.02335398
4720955591371097984,42.58549489747596,-64.26135659845721,0.26388448242499646,0.014486791,-48.27736955691335,1.8024577,0.55619526,1.1949229,0.5725139674557034,1696.5482178738148,13.275049,0.018374555
4730405859452760576,50.43729477196826,-56.76106914004102,0.3729914027055878,0.013965473,-50.17459302786103,1.2093166,0.59380627,1.1747453,0.5455934343553344,1686.7931379168413,12.88844,0.019241361
4733793764014756224,48.090892223928485,-55.23103492613913,0.7427943691873904,0.08864414,-52.105088342990726,2.134112,0.5562954,2.30488,0.5370039026073574,1687.2029161799724,16.597841,0.01742286
4728532703955609728,43.94306941234583,-55.9362075616788,0.3557777239031782,0.016591506,-53.577739481508395,1.4214641,0.5584488,1.17596,0.5181146747580242,1681.7874332897134,12.941788,0.0038054914
4728589912919314560,43.35216672432837,-55.83153996766139,5.543586099106703,0.8051147,-53.89975607490947,0.95225155,1.5123692,2.4104266,0.6141594365177643,1723.8468622460641,20.708462,0.043439493
4737725170919494912,51.12233492299679,-48.94985202771309,0.3501455528854662,0.015160524,-53.39718921521402,1.4564333,0.58613586,1.1710043,0.662169393521899,1721.7530430827092,12.666123,0.01172709
4737956618117144832,37.581641993104846,-59.13454374107115,0.49626551580316686,0.013775949,-53.72071310147644,1.2860768,0.6106348,1.2423698,0.5728808316819831,1669.251887884052,12.052877,0.014776606
2396544510823448064,344.85108988898173,-22.535124599770732,0.29686134488847793,0.016984774,-64.22532425758455,0.9971818,0.67323685,1.1945171,0.6047918330159862,1757.3800808780525,13.417142,0.0063490476
2414817603803476864,1.021506623794524,-16.99767109677898,0.49305011691425776,0.019126859,-75.0847764978872,1.1993544,0.62266636,1.2150847,0.6060798313226644,1672.0607462995827,11.939671,0.0058933618
2724397364734519552,334.0251955046258,10.301566718837922,6.708485138545063,0.79105264,-36.90923664694871,1.1822299,2.8153496,1.9169852,0.6201162425588411,1763.5882803116965,20.291,0.024105279
3850016041413970688,149.03234751332764,4.851763749160223,0.38079430753936766,0.022966973,42.71342465180032,1.227268,0.60491085,1.1815885,0.4873771765171405,1759.7678688658948,12.545314,0.03945688
3850858228666022912,144.12397979296804,4.111174474185082,0.49884072346263636,0.021821626,38.18183464736553,1.2512116,0.571434,1.2190913,0.523869613705307,1759.2879003202227,12.254774,0.0152356755
6576209355314095744,321.8008582307617,-44.77228934478347,0.6204552603907303,0.05837626,-45.91062183246646,1.0630207,1.0263319,1.2871001,0.42605942228700283,1716.0089319501922,16.44767,0.007633388
6580315790725919232,317.8917968769643,-42.04382160932812,0.28185112661916834,0.0182469,-43.21779527974352,1.3742537,0.6401825,1.1989828,0.4848740956839997,1716.8778540263543,13.319376,0.012284852
